deployment_id,description,original_environment,environment,created_at,completed_at,is_production_environment,status,repo_id,creator_id
deploy-209,deployed from the build to QA 2022-11-25,build,QA,2022-11-25T11:30:05,2023-05-07T14:30:37,False,success,repo-1,23
deploy-210,deployed from the QA to prod 2022-12-10,QA,prod,2022-12-10T12:07:36,2023-05-12T03:50:24,True,success,repo-3,14
deploy-211,deployed from the QA to prod 2023-01-17,QA,prod,2023-01-17T23:33:03,2023-03-22T12:13:06,True,success,repo-16,91
deploy-212,deployed from the prod to prod 2023-06-09,prod,prod,2023-06-09T21:59:20,2023-07-18T21:49:36,True,success,repo-24,51
deploy-213,deployed from the prod to prod 2023-05-28,prod,prod,2023-05-28T12:48:44,2023-06-25T23:19:22,True,failed,repo-6,28
deploy-214,deployed from the QA to UAT 2023-05-22,QA,UAT,2023-05-22T23:04:49,2023-05-26T16:30:42,False,failed,repo-33,72
deploy-215,deployed from the UAT to QA 2023-01-16,UAT,QA,2023-01-16T19:15:51,2023-02-22T03:18:40,False,failed,repo-32,70
deploy-216,deployed from the others to QA 2023-04-04,others,QA,2023-04-04T03:58:53,2023-05-08T13:19:38,False,success,repo-14,24
deploy-217,deployed from the build to others 2022-11-17,build,others,2022-11-17T07:30:45,2023-01-31T09:30:38,False,failed,repo-27,3
deploy-218,deployed from the prod to prod 2023-06-28,prod,prod,2023-06-28T06:36:08,2023-07-17T20:44:07,True,failed,repo-25,30
deploy-219,deployed from the build to others 2023-02-21,build,others,2023-02-21T18:11:24,2023-06-06T20:22:51,False,success,repo-3,45
deploy-220,deployed from the QA to QA 2022-12-16,QA,QA,2022-12-16T01:00:44,2023-05-13T18:45:33,False,success,repo-8,37
deploy-221,deployed from the QA to prod 2023-04-08,QA,prod,2023-04-08T07:16:15,2023-07-04T05:34:48,True,failed,repo-9,52
deploy-222,deployed from the prod to prod 2022-07-15,prod,prod,2022-07-15T06:26:43,2022-11-02T15:15:05,True,failed,repo-24,9
deploy-223,deployed from the others to build 2022-11-13,others,build,2022-11-13T02:05:14,2023-02-21T20:03:35,False,success,repo-4,100
deploy-224,deployed from the others to QA 2023-07-13,others,QA,2023-07-13T07:56:54,2023-07-17T09:00:43,False,failed,repo-6,98
deploy-225,deployed from the QA to build 2023-04-10,QA,build,2023-04-10T12:43:49,2023-06-30T07:02:54,False,success,repo-13,85
deploy-226,deployed from the others to others 2023-01-12,others,others,2023-01-12T16:32:19,2023-01-28T00:52:33,False,success,repo-25,27
deploy-227,deployed from the prod to prod 2023-04-23,prod,prod,2023-04-23T13:53:13,2023-07-12T23:03:24,True,success,repo-14,64
deploy-228,deployed from the QA to prod 2022-10-18,QA,prod,2022-10-18T16:24:19,2023-03-05T22:45:25,True,failed,repo-8,25
deploy-229,deployed from the others to QA 2023-02-22,others,QA,2023-02-22T23:48:17,2023-06-21T02:24:45,False,success,repo-3,90
deploy-230,deployed from the others to UAT 2022-09-02,others,UAT,2022-09-02T13:23:59,2022-10-14T14:39:07,False,failed,repo-21,54
deploy-231,deployed from the build to build 2022-11-05,build,build,2022-11-05T14:52:35,2023-01-10T01:46:30,False,failed,repo-33,19
deploy-232,deployed from the QA to others 2022-07-29,QA,others,2022-07-29T11:12:49,2022-09-15T16:35:00,False,success,repo-20,73
deploy-233,deployed from the QA to UAT 2023-06-10,QA,UAT,2023-06-10T04:16:14,2023-06-29T13:31:54,False,failed,repo-5,66
deploy-234,deployed from the others to build 2022-07-12,others,build,2022-07-12T20:56:29,2022-11-07T15:39:06,False,failed,repo-4,31
deploy-235,deployed from the UAT to prod 2023-07-11,UAT,prod,2023-07-11T11:34:13,2023-07-18T20:32:48,True,success,repo-9,47
deploy-236,deployed from the prod to prod 2023-06-18,prod,prod,2023-06-18T08:44:52,2023-06-29T07:07:36,True,success,repo-25,24
deploy-237,deployed from the build to UAT 2022-08-22,build,UAT,2022-08-22T03:13:36,2022-11-18T08:25:23,False,failed,repo-29,1
deploy-238,deployed from the UAT to build 2023-06-18,UAT,build,2023-06-18T08:23:34,2023-07-04T23:34:39,False,success,repo-30,99
deploy-239,deployed from the prod to prod 2022-12-21,prod,prod,2022-12-21T15:43:17,2023-01-12T05:28:19,True,failed,repo-31,74
deploy-240,deployed from the UAT to QA 2022-08-15,UAT,QA,2022-08-15T20:43:39,2023-04-04T10:38:40,False,failed,repo-4,31
deploy-241,deployed from the QA to prod 2022-09-05,QA,prod,2022-09-05T14:46:18,2023-06-18T19:18:58,True,success,repo-6,36
deploy-242,deployed from the build to others 2023-05-10,build,others,2023-05-10T15:47:48,2023-07-02T16:17:36,False,success,repo-30,82
deploy-243,deployed from the QA to QA 2023-02-20,QA,QA,2023-02-20T20:17:33,2023-05-04T09:03:37,False,success,repo-13,84
deploy-244,deployed from the prod to prod 2022-08-13,prod,prod,2022-08-13T08:28:06,2022-08-25T08:12:23,True,failed,repo-23,15
deploy-245,deployed from the prod to prod 2022-08-22,prod,prod,2022-08-22T14:33:03,2023-02-06T20:48:54,True,success,repo-34,100
deploy-246,deployed from the UAT to UAT 2023-06-30,UAT,UAT,2023-06-30T16:40:59,2023-07-04T07:56:42,False,failed,repo-4,50
deploy-247,deployed from the others to UAT 2022-09-25,others,UAT,2022-09-25T07:15:10,2023-04-08T00:18:13,False,failed,repo-12,44
deploy-248,deployed from the others to others 2023-02-17,others,others,2023-02-17T20:37:07,2023-07-19T19:57:27,False,success,repo-10,91
deploy-249,deployed from the others to build 2022-11-25,others,build,2022-11-25T09:07:04,2023-06-25T21:03:10,False,success,repo-30,75
deploy-250,deployed from the prod to prod 2023-04-27,prod,prod,2023-04-27T12:49:06,2023-06-20T02:35:12,True,failed,repo-26,55
deploy-251,deployed from the prod to prod 2022-12-21,prod,prod,2022-12-21T12:52:12,2023-04-07T18:02:40,True,success,repo-27,57
deploy-252,deployed from the others to others 2022-12-09,others,others,2022-12-09T18:43:03,2023-07-17T08:00:12,False,success,repo-25,47
deploy-253,deployed from the prod to prod 2022-07-08,prod,prod,2022-07-08T03:36:19,2023-05-23T11:21:22,True,failed,repo-32,87
deploy-254,deployed from the others to prod 2023-02-15,others,prod,2023-02-15T06:03:01,2023-05-27T10:16:54,True,success,repo-9,83
deploy-255,deployed from the build to build 2022-11-12,build,build,2022-11-12T21:42:03,2023-01-14T06:33:42,False,success,repo-21,31
deploy-256,deployed from the UAT to QA 2022-07-19,UAT,QA,2022-07-19T09:07:37,2022-07-30T06:49:21,False,success,repo-25,39
deploy-257,deployed from the build to others 2022-12-08,build,others,2022-12-08T22:17:49,2023-02-21T12:40:17,False,failed,repo-27,47
deploy-258,deployed from the others to others 2023-05-05,others,others,2023-05-05T17:47:45,2023-05-12T16:24:18,False,success,repo-5,48
deploy-259,deployed from the UAT to QA 2022-08-20,UAT,QA,2022-08-20T03:39:12,2023-04-10T02:45:34,False,failed,repo-8,18
deploy-260,deployed from the QA to QA 2022-09-12,QA,QA,2022-09-12T13:05:38,2023-02-20T16:17:12,False,failed,repo-9,26
deploy-261,deployed from the UAT to QA 2023-06-03,UAT,QA,2023-06-03T13:31:25,2023-06-17T12:59:29,False,failed,repo-29,60
deploy-262,deployed from the prod to prod 2022-08-18,prod,prod,2022-08-18T12:25:44,2023-04-16T16:14:45,True,success,repo-24,58
deploy-263,deployed from the UAT to QA 2022-10-21,UAT,QA,2022-10-21T09:05:56,2023-05-12T23:05:02,False,failed,repo-12,48
deploy-264,deployed from the build to prod 2023-02-06,build,prod,2023-02-06T23:44:40,2023-05-02T11:36:54,True,success,repo-32,36
deploy-265,deployed from the UAT to build 2022-12-09,UAT,build,2022-12-09T01:32:47,2023-07-06T00:22:39,False,success,repo-34,31
deploy-266,deployed from the QA to others 2023-05-29,QA,others,2023-05-29T23:23:03,2023-07-15T10:02:57,False,success,repo-32,27
deploy-267,deployed from the UAT to build 2022-08-15,UAT,build,2022-08-15T21:57:17,2023-07-13T14:42:48,False,success,repo-11,52
deploy-268,deployed from the UAT to build 2023-03-10,UAT,build,2023-03-10T05:39:29,2023-04-15T04:03:44,False,failed,repo-12,58
deploy-269,deployed from the UAT to others 2023-06-05,UAT,others,2023-06-05T05:46:03,2023-06-10T08:42:45,False,success,repo-27,37
deploy-270,deployed from the QA to build 2023-01-15,QA,build,2023-01-15T16:15:21,2023-02-12T20:14:17,False,failed,repo-15,42
deploy-271,deployed from the UAT to build 2023-04-30,UAT,build,2023-04-30T02:13:29,2023-06-10T12:50:09,False,failed,repo-10,18
deploy-272,deployed from the QA to others 2022-09-01,QA,others,2022-09-01T18:12:46,2023-06-07T03:13:48,False,failed,repo-26,21
deploy-273,deployed from the UAT to QA 2022-07-26,UAT,QA,2022-07-26T17:40:56,2023-05-23T04:20:04,False,success,repo-33,24
deploy-274,deployed from the UAT to UAT 2023-02-12,UAT,UAT,2023-02-12T15:39:02,2023-06-14T15:57:36,False,failed,repo-2,35
deploy-275,deployed from the prod to prod 2023-05-25,prod,prod,2023-05-25T14:05:34,2023-07-15T05:22:37,True,failed,repo-19,100
deploy-276,deployed from the UAT to build 2022-07-18,UAT,build,2022-07-18T21:24:19,2023-01-31T20:20:25,False,failed,repo-23,13
deploy-277,deployed from the UAT to others 2023-02-19,UAT,others,2023-02-19T16:32:45,2023-02-23T11:51:16,False,success,repo-5,96
deploy-278,deployed from the build to prod 2022-09-25,build,prod,2022-09-25T20:26:20,2023-04-26T02:16:45,True,failed,repo-22,55
deploy-279,deployed from the UAT to others 2023-01-11,UAT,others,2023-01-11T08:14:25,2023-07-07T23:03:37,False,failed,repo-6,41
deploy-280,deployed from the prod to prod 2022-12-21,prod,prod,2022-12-21T20:07:09,2023-02-28T01:17:16,True,success,repo-31,7
deploy-281,deployed from the build to UAT 2022-11-08,build,UAT,2022-11-08T21:22:54,2023-06-22T16:08:41,False,failed,repo-12,21
deploy-282,deployed from the prod to prod 2022-11-03,prod,prod,2022-11-03T20:32:56,2023-06-24T10:24:05,True,success,repo-34,1
deploy-283,deployed from the build to prod 2023-04-18,build,prod,2023-04-18T16:07:25,2023-07-01T14:41:10,True,success,repo-19,21
deploy-284,deployed from the UAT to QA 2023-03-22,UAT,QA,2023-03-22T09:40:32,2023-03-22T09:45:48,False,success,repo-21,44
deploy-285,deployed from the QA to others 2023-03-31,QA,others,2023-03-31T12:56:12,2023-06-06T14:35:47,False,failed,repo-12,7
deploy-286,deployed from the UAT to prod 2023-05-23,UAT,prod,2023-05-23T00:10:33,2023-07-13T07:10:38,True,failed,repo-8,1
deploy-287,deployed from the UAT to prod 2022-07-28,UAT,prod,2022-07-28T01:59:16,2023-02-22T22:13:05,True,failed,repo-1,53
deploy-288,deployed from the QA to build 2023-05-30,QA,build,2023-05-30T12:35:40,2023-06-23T12:52:54,False,success,repo-20,5
deploy-289,deployed from the QA to prod 2023-03-19,QA,prod,2023-03-19T02:06:23,2023-07-11T22:00:17,True,failed,repo-13,97
deploy-290,deployed from the QA to build 2023-02-18,QA,build,2023-02-18T23:40:16,2023-05-13T19:04:45,False,success,repo-1,72
deploy-291,deployed from the QA to build 2022-09-05,QA,build,2022-09-05T14:47:09,2023-03-06T23:11:23,False,failed,repo-11,19
deploy-292,deployed from the UAT to prod 2022-08-23,UAT,prod,2022-08-23T15:11:48,2022-09-10T06:41:54,True,failed,repo-22,51
deploy-293,deployed from the build to UAT 2023-07-02,build,UAT,2023-07-02T19:26:14,2023-07-17T07:11:56,False,success,repo-19,72
deploy-294,deployed from the QA to build 2023-03-30,QA,build,2023-03-30T06:19:27,2023-06-24T19:59:38,False,failed,repo-6,65
deploy-295,deployed from the UAT to others 2023-03-15,UAT,others,2023-03-15T17:07:13,2023-07-14T10:19:55,False,failed,repo-13,53
deploy-296,deployed from the UAT to build 2023-02-01,UAT,build,2023-02-01T14:47:15,2023-04-23T01:18:51,False,success,repo-32,71
deploy-297,deployed from the others to build 2022-11-02,others,build,2022-11-02T14:33:36,2022-11-09T09:04:48,False,success,repo-8,95
deploy-298,deployed from the QA to build 2023-05-17,QA,build,2023-05-17T05:32:33,2023-07-19T11:53:34,False,failed,repo-28,7
deploy-299,deployed from the others to prod 2023-05-31,others,prod,2023-05-31T17:03:41,2023-07-03T13:45:02,True,success,repo-27,25
deploy-300,deployed from the QA to QA 2022-08-05,QA,QA,2022-08-05T19:21:39,2023-04-13T19:27:38,False,success,repo-30,27
deploy-301,deployed from the prod to prod 2023-02-14,prod,prod,2023-02-14T15:53:54,2023-06-26T07:48:54,True,failed,repo-21,19
deploy-302,deployed from the QA to prod 2022-11-04,QA,prod,2022-11-04T11:50:01,2022-12-29T16:46:42,True,success,repo-18,99
deploy-303,deployed from the QA to build 2023-01-05,QA,build,2023-01-05T08:55:21,2023-02-14T11:49:38,False,success,repo-26,63
deploy-304,deployed from the UAT to prod 2022-08-24,UAT,prod,2022-08-24T20:35:10,2023-04-06T12:03:56,True,success,repo-24,4
deploy-305,deployed from the build to build 2023-05-29,build,build,2023-05-29T11:16:05,2023-06-04T16:16:22,False,success,repo-27,27
deploy-306,deployed from the UAT to build 2023-06-02,UAT,build,2023-06-02T15:54:05,2023-06-21T21:07:42,False,failed,repo-2,32
deploy-307,deployed from the prod to prod 2022-10-25,prod,prod,2022-10-25T02:37:12,2022-11-03T07:26:27,True,failed,repo-13,25
deploy-308,deployed from the others to build 2022-09-26,others,build,2022-09-26T12:28:21,2023-01-24T05:15:10,False,success,repo-29,80
deploy-309,deployed from the prod to prod 2023-06-14,prod,prod,2023-06-14T22:07:31,2023-07-05T06:39:09,True,success,repo-24,4
deploy-310,deployed from the build to QA 2022-09-15,build,QA,2022-09-15T01:37:55,2023-01-27T10:51:23,False,success,repo-29,14
deploy-311,deployed from the UAT to build 2023-03-15,UAT,build,2023-03-15T12:03:45,2023-04-14T16:38:37,False,success,repo-26,16
deploy-312,deployed from the UAT to others 2022-09-17,UAT,others,2022-09-17T23:22:17,2022-12-24T03:43:41,False,failed,repo-20,40
deploy-313,deployed from the build to others 2022-07-23,build,others,2022-07-23T11:50:35,2023-05-06T19:14:17,False,failed,repo-18,75
deploy-314,deployed from the prod to prod 2023-06-08,prod,prod,2023-06-08T21:16:09,2023-07-07T06:44:16,True,failed,repo-28,35
deploy-315,deployed from the UAT to prod 2023-03-07,UAT,prod,2023-03-07T19:58:00,2023-05-07T05:12:28,True,failed,repo-31,82
deploy-316,deployed from the QA to UAT 2023-06-28,QA,UAT,2023-06-28T04:05:05,2023-07-06T15:40:25,False,failed,repo-32,69
deploy-317,deployed from the others to UAT 2023-03-26,others,UAT,2023-03-26T11:02:19,2023-07-17T08:12:47,False,success,repo-17,19
deploy-318,deployed from the others to prod 2023-03-12,others,prod,2023-03-12T22:44:10,2023-04-09T13:14:08,True,success,repo-21,65
deploy-319,deployed from the build to others 2023-06-04,build,others,2023-06-04T10:03:29,2023-07-12T19:19:43,False,failed,repo-23,39
deploy-320,deployed from the build to prod 2023-02-11,build,prod,2023-02-11T07:04:19,2023-04-02T14:08:11,True,success,repo-7,69
deploy-321,deployed from the build to prod 2022-12-01,build,prod,2022-12-01T23:32:20,2022-12-24T00:14:35,True,failed,repo-24,76
deploy-322,deployed from the UAT to others 2023-01-20,UAT,others,2023-01-20T05:42:47,2023-04-17T20:43:55,False,success,repo-10,36
deploy-323,deployed from the build to build 2022-09-25,build,build,2022-09-25T16:23:19,2023-05-10T10:31:48,False,success,repo-27,2
deploy-324,deployed from the build to QA 2022-12-09,build,QA,2022-12-09T08:04:45,2022-12-18T09:55:21,False,success,repo-26,55
deploy-325,deployed from the build to prod 2023-06-16,build,prod,2023-06-16T17:42:04,2023-07-05T05:29:44,True,success,repo-19,65
deploy-326,deployed from the build to UAT 2022-10-31,build,UAT,2022-10-31T18:03:28,2023-06-14T22:50:35,False,success,repo-3,72
deploy-327,deployed from the UAT to prod 2022-07-05,UAT,prod,2022-07-05T02:26:01,2023-03-23T14:51:38,True,success,repo-19,85
deploy-328,deployed from the others to others 2022-12-25,others,others,2022-12-25T06:22:54,2023-04-27T18:32:50,False,failed,repo-32,61
deploy-329,deployed from the UAT to build 2023-06-07,UAT,build,2023-06-07T22:19:23,2023-06-28T08:58:51,False,failed,repo-30,26
deploy-330,deployed from the others to build 2023-01-05,others,build,2023-01-05T13:27:43,2023-06-29T06:03:27,False,failed,repo-34,28
deploy-331,deployed from the others to others 2022-08-13,others,others,2022-08-13T01:05:46,2023-05-27T09:13:20,False,failed,repo-4,34
deploy-332,deployed from the build to QA 2022-12-23,build,QA,2022-12-23T02:56:33,2022-12-23T14:58:15,False,success,repo-27,20
deploy-333,deployed from the QA to QA 2022-10-19,QA,QA,2022-10-19T00:15:41,2022-12-02T11:22:49,False,failed,repo-28,5
deploy-334,deployed from the UAT to QA 2022-07-15,UAT,QA,2022-07-15T16:06:12,2023-02-24T04:11:30,False,failed,repo-25,20
deploy-335,deployed from the UAT to UAT 2022-12-23,UAT,UAT,2022-12-23T06:40:50,2023-06-07T13:40:34,False,failed,repo-26,85
deploy-336,deployed from the UAT to UAT 2022-07-10,UAT,UAT,2022-07-10T23:42:46,2023-05-14T02:51:18,False,success,repo-13,33
deploy-337,deployed from the others to build 2023-01-15,others,build,2023-01-15T11:49:51,2023-07-06T09:46:15,False,success,repo-1,11
deploy-338,deployed from the build to others 2023-02-04,build,others,2023-02-04T15:01:04,2023-06-25T02:57:01,False,success,repo-1,11
deploy-339,deployed from the UAT to build 2023-02-01,UAT,build,2023-02-01T11:57:29,2023-02-02T08:26:22,False,failed,repo-31,48
deploy-340,deployed from the others to build 2022-12-08,others,build,2022-12-08T00:01:07,2023-05-31T15:55:53,False,success,repo-10,40
deploy-341,deployed from the build to UAT 2023-06-12,build,UAT,2023-06-12T09:08:27,2023-07-16T05:08:47,False,failed,repo-19,34
deploy-342,deployed from the UAT to UAT 2023-02-20,UAT,UAT,2023-02-20T09:59:02,2023-02-27T05:20:52,False,success,repo-14,24
deploy-343,deployed from the prod to prod 2022-08-24,prod,prod,2022-08-24T16:01:42,2022-11-21T13:00:44,True,success,repo-34,47
deploy-344,deployed from the build to build 2022-08-19,build,build,2022-08-19T22:23:03,2023-04-18T01:52:52,False,failed,repo-21,95
deploy-345,deployed from the build to QA 2023-06-16,build,QA,2023-06-16T18:08:34,2023-06-27T18:44:24,False,failed,repo-16,25
deploy-346,deployed from the build to prod 2023-03-23,build,prod,2023-03-23T16:12:15,2023-06-14T18:30:54,True,success,repo-18,36
deploy-347,deployed from the QA to QA 2022-11-27,QA,QA,2022-11-27T21:11:12,2023-05-07T18:42:09,False,failed,repo-22,72
deploy-348,deployed from the QA to others 2023-06-11,QA,others,2023-06-11T12:35:51,2023-06-28T20:22:32,False,success,repo-33,25
deploy-349,deployed from the prod to prod 2022-08-13,prod,prod,2022-08-13T01:39:33,2022-12-07T08:38:40,True,failed,repo-27,45
deploy-350,deployed from the build to build 2023-07-07,build,build,2023-07-07T10:07:59,2023-07-14T18:06:15,False,failed,repo-10,91
deploy-351,deployed from the prod to prod 2023-07-05,prod,prod,2023-07-05T05:10:03,2023-07-17T07:37:34,True,success,repo-24,4
deploy-352,deployed from the prod to prod 2023-02-24,prod,prod,2023-02-24T13:11:11,2023-05-07T21:33:53,True,success,repo-22,28
deploy-353,deployed from the QA to UAT 2023-02-09,QA,UAT,2023-02-09T02:00:31,2023-03-11T04:20:37,False,failed,repo-28,37
deploy-354,deployed from the prod to prod 2022-11-21,prod,prod,2022-11-21T05:59:07,2022-12-18T05:50:45,True,failed,repo-12,31
deploy-355,deployed from the prod to prod 2022-12-02,prod,prod,2022-12-02T04:04:09,2023-02-28T08:15:45,True,failed,repo-22,33
