pull_request_id,description,state,created_at,merged_at,closed_at,creator_id,repository_id
pr-234,pull request_234,closed,2022-09-20T06:54:16,2023-05-17T13:02:48,2023-07-11T19:11:18,67,repo-32
pr-235,pull request_235,open,2022-09-17T01:08:21,2023-02-16T12:00:26,2023-05-04T21:59:34,61,repo-7
pr-236,pull request_236,closed,2023-01-23T04:00:16,2023-06-20T22:39:10,2023-06-24T19:23:17,92,repo-20
pr-237,pull request_237,closed,2022-10-28T02:34:08,2023-06-18T06:44:50,2023-07-13T21:49:58,32,repo-26
pr-238,pull request_238,open,2023-07-02T13:16:09,2023-07-04T21:40:33,2023-07-06T06:57:29,63,repo-32
pr-239,pull request_239,closed,2022-07-24T03:41:55,2022-11-08T01:30:41,2023-05-15T14:11:17,95,repo-2
pr-240,pull request_240,open,2022-06-30T22:17:49,2022-09-28T08:47:15,2023-06-11T14:09:11,9,repo-24
pr-241,pull request_241,closed,2022-07-16T12:34:58,2022-12-16T07:39:13,2023-06-20T22:50:51,18,repo-16
pr-242,pull request_242,closed,2022-11-11T08:29:32,2023-07-06T10:45:52,2023-07-13T15:59:25,81,repo-6
pr-243,pull request_243,closed,2022-08-25T14:52:21,2023-05-07T01:05:24,2023-07-10T09:36:47,83,repo-33
pr-244,pull request_244,closed,2022-10-25T01:08:47,2023-01-13T23:46:45,2023-06-01T12:48:05,25,repo-30
pr-245,pull request_245,closed,2022-10-20T09:16:20,2023-05-01T02:41:49,2023-05-05T20:17:36,15,repo-15
pr-246,pull request_246,open,2022-12-30T20:58:25,2023-04-02T11:38:03,2023-04-14T14:19:32,59,repo-6
pr-247,pull request_247,open,2022-11-27T22:52:15,2023-07-08T09:38:49,2023-07-14T23:23:15,87,repo-6
pr-248,pull request_248,open,2022-12-20T02:17:38,2023-07-05T01:52:24,2023-07-11T16:16:43,51,repo-2
pr-249,pull request_249,open,2022-12-11T22:04:53,2023-07-08T20:44:15,2023-07-18T21:43:32,91,repo-15
pr-250,pull request_250,closed,2022-07-17T16:59:14,2022-10-10T11:34:33,2023-04-13T19:46:18,79,repo-26
pr-251,pull request_251,open,2022-12-31T09:08:05,2023-02-06T02:28:40,2023-06-10T17:56:53,73,repo-30
pr-252,pull request_252,closed,2023-04-21T00:13:23,2023-06-08T12:10:00,2023-06-14T23:22:21,48,repo-30
pr-253,pull request_253,closed,2022-07-19T07:03:23,2023-05-16T04:38:11,2023-05-22T01:24:03,73,repo-28
pr-254,pull request_254,open,2022-07-05T16:47:42,2023-03-22T10:11:16,2023-04-10T09:54:41,14,repo-11
pr-255,pull request_255,closed,2022-11-06T15:43:36,2022-11-15T14:04:07,2023-04-18T12:13:43,32,repo-6
pr-256,pull request_256,open,2023-02-12T16:19:20,2023-05-08T06:51:47,2023-05-30T05:47:18,1,repo-11
pr-257,pull request_257,open,2022-10-09T23:10:24,2023-03-27T03:34:47,2023-07-13T03:13:56,83,repo-22
pr-258,pull request_258,closed,2023-04-27T20:37:13,2023-06-17T12:01:22,2023-07-08T11:03:20,81,repo-30
pr-259,pull request_259,closed,2022-12-07T07:40:37,2023-05-21T17:04:32,2023-07-10T01:58:31,39,repo-6
pr-260,pull request_260,closed,2023-02-12T01:12:57,2023-03-07T06:16:19,2023-07-02T11:26:33,81,repo-3
pr-261,pull request_261,open,2022-10-10T10:10:50,2023-07-19T04:02:08,2023-07-19T09:32:20,21,repo-28
pr-262,pull request_262,open,2022-08-01T08:42:29,2023-01-08T13:52:49,2023-06-20T10:28:49,81,repo-6
pr-263,pull request_263,closed,2022-09-19T05:31:29,2023-01-07T12:37:33,2023-05-30T08:44:24,46,repo-27
pr-264,pull request_264,open,2023-04-12T04:54:16,2023-04-25T06:40:01,2023-06-13T23:01:40,96,repo-7
pr-265,pull request_265,open,2022-10-30T08:47:26,2022-12-22T10:05:20,2023-04-17T12:58:52,66,repo-32
pr-266,pull request_266,closed,2022-11-14T15:37:23,2023-02-17T15:26:00,2023-05-08T04:02:35,78,repo-4
pr-267,pull request_267,open,2022-11-21T04:45:25,2023-06-17T23:24:37,2023-06-25T20:59:08,95,repo-21
pr-268,pull request_268,closed,2022-11-01T22:26:39,2023-02-22T09:09:53,2023-07-08T04:32:57,64,repo-31
pr-269,pull request_269,open,2022-11-10T12:21:30,2022-11-12T12:50:07,2023-03-07T17:11:30,48,repo-24
pr-270,pull request_270,open,2022-07-07T08:22:13,2022-11-02T07:49:28,2022-12-24T03:36:40,59,repo-27
pr-271,pull request_271,open,2022-12-16T22:39:14,2023-07-13T00:51:32,2023-07-15T10:55:08,91,repo-18
pr-272,pull request_272,open,2022-08-06T15:48:50,2023-03-17T04:32:13,2023-07-08T00:01:11,28,repo-18
pr-273,pull request_273,closed,2022-08-22T18:42:07,2023-01-09T08:45:12,2023-07-05T20:12:52,87,repo-22
pr-274,pull request_274,open,2022-09-16T03:27:32,2023-01-02T21:03:23,2023-01-24T18:39:21,5,repo-8
pr-275,pull request_275,closed,2022-10-18T09:14:01,2023-03-17T18:54:20,2023-06-11T07:19:24,84,repo-17
pr-276,pull request_276,closed,2022-12-28T09:57:28,2023-06-18T20:12:06,2023-07-14T14:58:19,30,repo-2
pr-277,pull request_277,closed,2023-04-24T23:40:49,2023-07-14T23:25:16,2023-07-19T13:37:50,71,repo-9
pr-278,pull request_278,closed,2022-12-11T14:31:28,2023-01-22T08:20:21,2023-07-17T15:14:57,70,repo-10
pr-279,pull request_279,open,2023-01-21T01:39:34,2023-02-16T12:09:05,2023-04-16T01:14:33,50,repo-10
pr-280,pull request_280,closed,2023-05-26T21:06:09,2023-07-01T23:26:52,2023-07-08T09:41:41,5,repo-2
pr-281,pull request_281,closed,2022-12-01T13:25:08,2023-01-13T06:13:25,2023-07-09T07:55:48,68,repo-4
pr-282,pull request_282,closed,2022-09-26T05:49:19,2023-02-14T01:16:17,2023-03-16T00:06:40,9,repo-24
pr-283,pull request_283,closed,2022-12-03T03:22:56,2023-01-13T06:07:19,2023-05-20T06:33:08,70,repo-27
pr-284,pull request_284,open,2023-05-04T23:21:38,2023-06-26T19:48:35,2023-07-17T20:35:32,77,repo-30
pr-285,pull request_285,open,2022-12-28T10:37:01,2023-06-05T20:18:03,2023-07-05T19:41:30,90,repo-34
pr-286,pull request_286,closed,2022-12-16T09:21:54,2023-03-21T11:16:47,2023-05-20T17:20:32,31,repo-32
pr-287,pull request_287,open,2023-06-24T15:43:56,2023-07-10T13:33:08,2023-07-12T18:12:44,46,repo-7
pr-288,pull request_288,open,2023-01-22T18:27:44,2023-05-28T15:40:59,2023-06-05T06:52:05,36,repo-18
pr-289,pull request_289,closed,2022-08-03T00:14:52,2023-05-01T17:58:20,2023-06-13T08:20:47,50,repo-1
pr-290,pull request_290,open,2023-01-04T01:15:42,2023-01-09T17:49:59,2023-03-22T01:23:01,60,repo-1
pr-291,pull request_291,closed,2023-02-19T18:13:01,2023-05-13T14:16:08,2023-06-06T03:53:44,4,repo-5
pr-292,pull request_292,open,2022-11-19T01:33:00,2023-03-28T04:15:17,2023-05-12T14:18:49,94,repo-28
pr-293,pull request_293,open,2022-11-15T15:46:51,2023-06-24T23:19:49,2023-07-06T17:22:24,1,repo-16
pr-294,pull request_294,open,2023-07-14T21:04:24,2023-07-18T05:32:49,2023-07-19T15:13:59,100,repo-7
pr-295,pull request_295,open,2022-08-16T07:24:45,2023-05-12T12:25:59,2023-06-11T10:03:39,92,repo-24
pr-296,pull request_296,open,2022-11-02T03:47:26,2023-02-17T06:42:21,2023-04-23T20:51:24,20,repo-13
pr-297,pull request_297,closed,2023-06-22T19:38:54,2023-07-19T20:19:35,2023-07-19T23:17:07,69,repo-3
pr-298,pull request_298,open,2022-07-24T10:25:03,2022-08-28T21:39:04,2022-11-15T09:00:36,100,repo-1
pr-299,pull request_299,open,2023-01-05T21:27:00,2023-04-13T19:32:18,2023-06-20T16:53:45,70,repo-15
pr-300,pull request_300,open,2023-02-28T09:33:03,2023-05-12T07:55:50,2023-06-26T05:51:40,41,repo-4
pr-301,pull request_301,closed,2023-05-28T11:26:52,2023-06-29T16:48:51,2023-07-03T05:51:06,37,repo-1
pr-302,pull request_302,open,2023-01-20T13:23:32,2023-07-18T10:03:22,2023-07-18T12:37:27,80,repo-21
pr-303,pull request_303,closed,2023-06-05T17:03:16,2023-06-14T13:31:57,2023-07-14T20:10:55,6,repo-24
pr-304,pull request_304,closed,2023-05-01T17:34:00,2023-07-15T02:54:09,2023-07-18T00:14:42,92,repo-15
pr-305,pull request_305,open,2022-09-01T13:50:54,2023-02-08T19:26:29,2023-05-07T16:56:21,95,repo-15
pr-306,pull request_306,closed,2023-01-11T00:13:38,2023-05-03T15:53:37,2023-05-25T21:11:49,17,repo-1
pr-307,pull request_307,open,2022-10-30T10:39:22,2023-05-10T07:34:50,2023-05-16T13:24:22,18,repo-17
pr-308,pull request_308,closed,2023-06-28T11:14:01,2023-07-08T07:00:36,2023-07-10T10:09:07,41,repo-27
pr-309,pull request_309,open,2022-11-09T00:00:18,2023-01-03T21:48:06,2023-03-21T03:51:09,83,repo-17
pr-310,pull request_310,open,2023-07-12T12:12:11,2023-07-16T22:36:54,2023-07-19T00:11:22,93,repo-9
pr-311,pull request_311,closed,2023-06-29T16:19:52,2023-07-01T01:58:43,2023-07-12T19:27:44,83,repo-1
pr-312,pull request_312,closed,2022-09-13T23:03:10,2023-06-15T05:42:19,2023-07-07T11:03:48,11,repo-34
pr-313,pull request_313,open,2023-01-25T14:51:17,2023-05-24T19:23:17,2023-05-25T11:39:37,87,repo-27
pr-314,pull request_314,open,2022-07-28T05:13:16,2022-12-13T02:45:28,2023-02-14T10:37:56,43,repo-21
pr-315,pull request_315,closed,2022-12-29T01:56:24,2023-03-08T13:57:37,2023-06-12T20:40:57,40,repo-16
pr-316,pull request_316,closed,2022-10-16T09:31:46,2022-12-10T22:34:17,2023-07-09T17:42:23,38,repo-15
pr-317,pull request_317,closed,2022-08-08T16:18:59,2023-04-14T00:44:07,2023-07-13T14:21:07,17,repo-31
pr-318,pull request_318,open,2023-01-09T23:06:25,2023-05-29T12:45:42,2023-06-12T10:21:15,61,repo-3
pr-319,pull request_319,closed,2023-04-30T18:16:57,2023-05-26T02:23:11,2023-06-29T20:11:27,59,repo-11
pr-320,pull request_320,closed,2023-04-21T16:55:44,2023-05-15T02:32:17,2023-05-28T12:33:19,71,repo-20
pr-321,pull request_321,closed,2022-12-03T13:24:14,2023-05-10T15:22:16,2023-05-23T02:33:20,77,repo-32
pr-322,pull request_322,open,2023-07-16T19:40:21,2023-07-19T02:15:56,2023-07-19T23:03:27,17,repo-29
pr-323,pull request_323,closed,2022-07-29T01:02:32,2022-09-15T07:24:21,2023-04-04T22:07:43,57,repo-15
pr-324,pull request_324,open,2023-02-15T14:09:35,2023-05-17T23:17:48,2023-05-20T21:33:58,25,repo-16
pr-325,pull request_325,closed,2023-04-02T12:54:52,2023-06-19T04:40:51,2023-07-15T03:31:51,44,repo-24
pr-326,pull request_326,closed,2023-03-07T14:58:58,2023-06-20T22:57:48,2023-07-10T15:22:07,46,repo-3
pr-327,pull request_327,open,2023-05-07T06:46:25,2023-07-04T02:14:55,2023-07-15T02:26:31,32,repo-13
pr-328,pull request_328,open,2022-07-02T03:02:04,2023-04-19T18:48:05,2023-05-16T16:43:07,78,repo-9
pr-329,pull request_329,open,2022-11-04T11:47:50,2023-01-02T01:11:33,2023-07-07T16:55:34,84,repo-34
pr-330,pull request_330,open,2022-11-29T00:45:13,2023-05-07T09:27:35,2023-06-21T19:26:20,73,repo-18
pr-331,pull request_331,open,2022-07-19T11:03:20,2022-11-11T22:51:20,2023-01-01T01:58:58,43,repo-20
pr-332,pull request_332,closed,2023-04-01T14:53:39,2023-04-28T21:51:29,2023-05-31T01:00:35,87,repo-7
pr-333,pull request_333,closed,2023-05-20T14:32:42,2023-07-13T10:54:33,2023-07-17T05:39:25,55,repo-2
pr-334,pull request_334,closed,2022-11-24T21:13:17,2022-12-05T01:54:02,2023-07-09T06:08:10,49,repo-31
pr-335,pull request_335,closed,2023-06-20T01:41:45,2023-07-09T02:10:22,2023-07-16T18:59:49,56,repo-1
pr-336,pull request_336,open,2022-08-20T18:05:52,2023-02-12T19:06:22,2023-04-09T18:23:35,54,repo-29
pr-337,pull request_337,closed,2023-06-05T20:13:18,2023-07-15T17:33:02,2023-07-17T16:30:56,28,repo-33
pr-338,pull request_338,open,2023-06-09T06:16:17,2023-07-08T21:29:04,2023-07-10T23:09:16,67,repo-31
pr-339,pull request_339,closed,2023-06-25T05:45:55,2023-06-30T18:27:16,2023-07-18T12:14:38,43,repo-31
pr-340,pull request_340,closed,2022-10-24T12:06:25,2023-04-04T12:38:53,2023-04-17T16:56:38,51,repo-15
pr-341,pull request_341,closed,2023-05-04T07:29:07,2023-06-29T02:32:48,2023-07-05T06:40:41,98,repo-25
pr-342,pull request_342,closed,2022-09-29T00:12:53,2023-06-01T15:39:34,2023-06-08T10:50:39,68,repo-30
pr-343,pull request_343,closed,2023-03-16T01:46:08,2023-07-10T14:06:08,2023-07-15T18:22:05,64,repo-10
pr-344,pull request_344,open,2023-02-07T08:44:47,2023-03-11T04:53:11,2023-05-11T14:09:26,100,repo-17
pr-345,pull request_345,open,2023-03-19T17:15:41,2023-04-15T09:41:17,2023-06-12T04:59:48,95,repo-5
pr-346,pull request_346,open,2022-08-10T22:55:03,2023-06-16T16:05:19,2023-06-22T14:31:20,95,repo-25
pr-347,pull request_347,closed,2023-07-19T16:35:02,2023-07-19T21:56:45,2023-07-19T23:53:40,64,repo-6
pr-348,pull request_348,open,2022-07-02T06:47:03,2023-05-06T07:31:12,2023-06-21T06:49:13,30,repo-28
pr-349,pull request_349,open,2022-12-02T06:32:12,2023-05-10T02:59:57,2023-06-01T22:40:49,49,repo-17
pr-350,pull request_350,open,2023-03-17T06:21:34,2023-06-11T05:13:18,2023-07-04T16:10:15,60,repo-12
pr-351,pull request_351,open,2023-01-09T07:55:29,2023-06-14T12:37:20,2023-06-28T07:51:07,46,repo-17
pr-352,pull request_352,closed,2023-06-14T08:07:14,2023-07-18T13:17:53,2023-07-19T02:00:12,44,repo-4
pr-353,pull request_353,open,2022-07-27T17:46:11,2022-08-09T16:42:12,2023-01-30T12:33:35,51,repo-24
pr-354,pull request_354,open,2023-04-08T17:09:01,2023-04-17T22:28:01,2023-05-06T22:49:34,48,repo-23
pr-355,pull request_355,closed,2022-12-04T02:18:26,2023-01-13T21:00:24,2023-04-02T18:35:40,38,repo-16
pr-356,pull request_356,open,2023-02-22T05:31:42,2023-02-26T01:58:17,2023-07-09T21:28:56,80,repo-4
pr-357,pull request_357,open,2023-01-21T22:29:54,2023-07-18T02:04:04,2023-07-19T03:54:07,15,repo-29
pr-358,pull request_358,open,2022-07-02T10:45:54,2023-06-06T00:33:27,2023-07-15T17:01:05,86,repo-8
pr-359,pull request_359,closed,2023-01-12T03:31:11,2023-05-18T14:28:35,2023-07-02T10:15:33,9,repo-5
pr-360,pull request_360,open,2023-02-26T17:02:17,2023-07-18T09:53:05,2023-07-19T04:20:21,34,repo-3
pr-361,pull request_361,open,2023-06-18T14:33:33,2023-06-29T08:31:27,2023-07-18T04:01:59,5,repo-4
pr-362,pull request_362,open,2022-12-09T03:20:43,2023-04-03T05:54:02,2023-04-26T23:36:26,19,repo-5
pr-363,pull request_363,open,2022-07-20T15:16:19,2023-02-21T04:17:00,2023-05-18T14:20:39,94,repo-16
pr-364,pull request_364,closed,2022-11-24T10:08:07,2023-01-06T10:46:18,2023-05-05T00:46:40,11,repo-12
pr-365,pull request_365,closed,2022-12-18T08:23:23,2023-05-27T08:40:22,2023-06-08T19:30:16,16,repo-25
pr-366,pull request_366,open,2023-06-22T16:46:04,2023-07-19T05:35:02,2023-07-19T13:40:31,63,repo-24
pr-367,pull request_367,closed,2023-02-20T14:52:41,2023-03-01T06:06:58,2023-07-04T18:04:15,52,repo-22
pr-368,pull request_368,closed,2023-04-25T13:24:37,2023-06-29T10:17:17,2023-07-03T19:16:01,12,repo-3
pr-369,pull request_369,closed,2022-12-20T02:43:01,2023-04-09T15:21:52,2023-07-07T09:23:46,82,repo-25
pr-370,pull request_370,closed,2022-09-09T01:58:30,2022-10-13T06:57:18,2023-04-15T01:31:52,65,repo-2
pr-371,pull request_371,closed,2023-02-27T00:04:07,2023-03-17T18:59:40,2023-03-26T21:55:12,54,repo-27
pr-372,pull request_372,closed,2022-10-28T13:03:33,2023-07-06T07:25:38,2023-07-17T12:40:34,49,repo-19
pr-373,pull request_373,open,2023-07-08T04:44:23,2023-07-19T07:06:47,2023-07-19T07:46:57,36,repo-11
pr-374,pull request_374,closed,2023-06-25T08:31:22,2023-07-17T16:08:12,2023-07-17T21:48:08,30,repo-33
pr-375,pull request_375,closed,2023-04-23T19:23:11,2023-07-08T04:21:28,2023-07-14T22:41:32,54,repo-34
pr-376,pull request_376,open,2022-08-09T17:40:01,2022-12-22T16:48:43,2023-01-07T04:52:58,69,repo-4
pr-377,pull request_377,closed,2022-12-18T18:46:11,2023-06-12T22:18:23,2023-06-16T11:42:53,33,repo-2
pr-378,pull request_378,open,2022-12-08T23:24:16,2023-04-04T20:36:50,2023-04-27T22:43:31,61,repo-7
pr-379,pull request_379,open,2023-04-06T00:27:54,2023-07-14T12:19:19,2023-07-17T01:04:28,71,repo-11
pr-380,pull request_380,closed,2023-03-16T19:07:27,2023-04-06T03:51:19,2023-06-25T13:46:01,15,repo-17
pr-381,pull request_381,open,2023-06-20T19:38:57,2023-07-07T19:25:04,2023-07-09T20:31:21,83,repo-14
pr-382,pull request_382,open,2022-12-25T02:11:30,2023-01-26T12:08:49,2023-04-16T04:50:55,73,repo-6
pr-383,pull request_383,open,2022-11-28T13:31:05,2023-01-13T12:54:14,2023-06-24T15:42:48,48,repo-28
pr-384,pull request_384,closed,2023-03-03T14:05:59,2023-05-13T03:32:59,2023-05-30T01:56:43,87,repo-17
pr-385,pull request_385,open,2023-03-29T16:28:11,2023-06-24T21:14:29,2023-07-04T17:38:43,49,repo-29
pr-386,pull request_386,open,2023-01-23T04:55:10,2023-06-29T07:41:17,2023-07-09T20:27:39,99,repo-3
pr-387,pull request_387,closed,2023-01-06T10:07:25,2023-06-09T09:47:01,2023-07-14T16:16:15,50,repo-27
pr-388,pull request_388,open,2022-12-21T22:21:34,2023-04-02T14:38:21,2023-07-01T11:17:38,82,repo-22
pr-389,pull request_389,closed,2023-06-07T20:45:03,2023-07-18T21:44:58,2023-07-19T23:20:44,81,repo-10
pr-390,pull request_390,closed,2023-06-20T18:48:15,2023-07-05T13:41:27,2023-07-19T05:18:33,82,repo-8
pr-391,pull request_391,closed,2023-03-14T09:39:14,2023-06-10T11:43:00,2023-07-06T19:02:32,72,repo-23
pr-392,pull request_392,closed,2023-07-10T03:55:22,2023-07-12T09:41:24,2023-07-16T07:37:32,60,repo-5
pr-393,pull request_393,closed,2022-09-08T14:04:56,2022-09-15T19:02:33,2023-04-10T19:06:26,16,repo-32
pr-394,pull request_394,closed,2022-09-07T23:33:21,2023-06-15T22:54:34,2023-07-07T04:27:01,96,repo-9
pr-395,pull request_395,open,2023-05-10T18:07:24,2023-06-14T19:17:05,2023-07-11T15:04:21,29,repo-13
pr-396,pull request_396,closed,2023-05-21T03:33:03,2023-06-27T21:51:29,2023-06-28T23:36:13,89,repo-5
pr-397,pull request_397,open,2023-05-08T08:47:08,2023-05-12T16:06:47,2023-05-18T19:06:54,72,repo-11
pr-398,pull request_398,closed,2023-07-01T20:26:33,2023-07-13T07:12:05,2023-07-15T07:35:34,17,repo-16
pr-399,pull request_399,open,2023-01-23T07:50:14,2023-05-13T09:49:50,2023-05-27T18:48:03,44,repo-2
pr-400,pull request_400,open,2022-08-25T09:41:09,2023-03-15T01:02:42,2023-04-12T00:36:29,52,repo-21
pr-401,pull request_401,open,2023-07-15T17:33:08,2023-07-18T13:14:15,2023-07-18T18:49:48,57,repo-33
pr-402,pull request_402,closed,2023-06-16T04:58:42,2023-06-25T15:33:06,2023-07-15T09:51:15,69,repo-20
pr-403,pull request_403,closed,2022-12-19T01:07:29,2023-04-24T00:10:07,2023-07-02T01:35:24,60,repo-26
pr-404,pull request_404,closed,2022-10-12T00:27:47,2022-11-15T19:23:53,2022-12-07T20:59:50,55,repo-23
pr-405,pull request_405,open,2022-10-13T03:05:20,2023-07-04T15:39:48,2023-07-07T13:11:28,51,repo-18
pr-406,pull request_406,open,2023-01-02T06:34:07,2023-06-24T15:21:29,2023-07-18T07:38:44,6,repo-21
pr-407,pull request_407,closed,2023-04-29T06:06:07,2023-05-15T07:10:54,2023-06-11T13:06:20,44,repo-24
pr-408,pull request_408,closed,2023-04-03T08:00:10,2023-06-27T12:34:03,2023-07-18T05:18:53,85,repo-14
pr-409,pull request_409,open,2023-04-04T17:29:16,2023-07-15T18:11:29,2023-07-19T08:24:55,8,repo-31
pr-410,pull request_410,closed,2022-08-19T03:21:35,2023-05-14T20:34:41,2023-06-30T14:39:19,6,repo-32
pr-411,pull request_411,open,2023-05-08T16:16:53,2023-07-16T23:16:42,2023-07-18T00:42:46,56,repo-19
pr-412,pull request_412,open,2023-04-30T12:28:33,2023-05-04T04:39:03,2023-05-24T03:16:50,85,repo-27
pr-413,pull request_413,closed,2022-10-16T12:50:56,2023-07-10T21:50:22,2023-07-13T12:38:15,85,repo-19
pr-414,pull request_414,closed,2022-09-21T15:56:15,2023-03-09T21:21:37,2023-03-28T17:20:41,82,repo-13
pr-415,pull request_415,closed,2022-12-07T15:24:15,2023-02-26T00:19:40,2023-07-03T05:50:03,26,repo-16
pr-416,pull request_416,open,2022-12-22T16:41:36,2023-04-19T22:57:38,2023-06-23T07:06:40,93,repo-24
pr-417,pull request_417,open,2022-08-01T15:22:16,2023-07-07T11:44:54,2023-07-12T23:10:56,9,repo-14
pr-418,pull request_418,closed,2023-05-21T09:51:17,2023-05-29T15:54:41,2023-06-29T02:12:26,14,repo-27
pr-419,pull request_419,closed,2022-11-30T21:10:49,2022-12-07T11:07:37,2023-04-23T11:08:17,55,repo-5
pr-420,pull request_420,closed,2022-11-06T07:01:36,2023-02-16T08:55:28,2023-07-01T13:04:54,60,repo-22
pr-421,pull request_421,closed,2023-05-07T04:12:59,2023-06-23T17:12:19,2023-07-10T07:21:35,43,repo-14
pr-422,pull request_422,closed,2022-06-30T12:26:56,2023-02-28T09:40:44,2023-05-30T21:11:25,68,repo-18
pr-423,pull request_423,closed,2023-03-12T19:23:42,2023-04-24T05:45:29,2023-07-15T14:06:03,40,repo-11
pr-424,pull request_424,open,2022-07-06T16:22:01,2023-07-13T17:06:23,2023-07-16T23:59:04,67,repo-19
pr-425,pull request_425,open,2022-10-13T23:29:47,2022-12-23T16:26:02,2023-03-03T04:38:56,48,repo-21
pr-426,pull request_426,open,2022-12-11T11:25:01,2023-06-30T04:54:25,2023-07-09T15:06:33,89,repo-9
pr-427,pull request_427,closed,2023-05-20T02:52:08,2023-06-02T21:44:03,2023-07-19T07:22:56,7,repo-2
pr-428,pull request_428,closed,2023-03-30T16:07:20,2023-07-07T17:42:28,2023-07-10T15:03:54,80,repo-24
pr-429,pull request_429,open,2023-05-10T22:18:36,2023-05-24T19:18:20,2023-07-08T14:49:41,24,repo-22
pr-430,pull request_430,closed,2022-11-09T08:41:33,2023-02-09T03:46:42,2023-02-26T19:46:22,94,repo-6
pr-431,pull request_431,open,2023-02-27T03:02:31,2023-04-09T08:31:52,2023-07-02T06:59:36,24,repo-22
pr-432,pull request_432,closed,2023-01-28T14:30:06,2023-02-20T14:31:55,2023-06-02T10:58:19,30,repo-23
pr-433,pull request_433,closed,2023-04-12T13:46:05,2023-07-04T01:55:34,2023-07-09T18:27:48,87,repo-13
pr-434,pull request_434,closed,2023-06-04T05:46:25,2023-07-16T01:36:27,2023-07-16T07:50:17,78,repo-10
pr-435,pull request_435,open,2023-04-30T12:47:51,2023-05-18T11:32:45,2023-06-09T00:25:26,54,repo-30
pr-436,pull request_436,closed,2022-07-14T17:37:14,2022-10-03T03:39:27,2022-12-27T06:27:38,52,repo-18
pr-437,pull request_437,open,2022-11-12T04:04:41,2023-06-16T12:32:57,2023-06-19T02:14:44,82,repo-24
pr-438,pull request_438,open,2022-12-13T07:20:16,2023-07-15T15:54:17,2023-07-18T12:33:23,21,repo-25
pr-439,pull request_439,closed,2023-04-12T13:29:54,2023-06-07T17:35:39,2023-06-18T05:32:35,75,repo-33
pr-440,pull request_440,open,2022-07-08T20:54:36,2022-09-20T00:54:05,2022-11-11T02:15:56,38,repo-29
pr-441,pull request_441,open,2023-03-23T18:22:08,2023-05-13T01:43:55,2023-06-14T00:43:25,97,repo-22
pr-442,pull request_442,open,2022-12-24T13:09:50,2023-03-16T05:09:30,2023-05-22T21:54:06,98,repo-24
pr-443,pull request_443,open,2023-01-19T17:03:39,2023-05-30T04:38:22,2023-07-07T01:55:01,73,repo-27
pr-444,pull request_444,closed,2022-12-09T02:24:21,2023-01-16T07:43:27,2023-02-26T12:34:38,76,repo-17
pr-445,pull request_445,open,2023-07-04T05:07:42,2023-07-11T09:01:00,2023-07-13T22:05:34,49,repo-29
pr-446,pull request_446,closed,2022-09-14T10:44:37,2022-09-24T21:39:20,2023-02-18T01:46:34,79,repo-19
pr-447,pull request_447,open,2023-03-23T21:53:18,2023-05-07T19:43:24,2023-06-08T00:43:38,18,repo-23
pr-448,pull request_448,open,2023-06-18T00:39:23,2023-07-08T14:10:01,2023-07-16T17:32:27,20,repo-2
pr-449,pull request_449,open,2023-06-08T18:24:09,2023-07-13T08:46:44,2023-07-15T09:44:58,51,repo-29
